,Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
604,30-Apr-96,,0.7854,,0.9918,,1.3614,406.95,8.3301,,5.8865,,34.52,,104.8,778.7,0.30009,2.493,,7.45,0.6858,6.565,0.3845,,26.17,2.6578,3.64,,3.745,1.4065,4.35,6.7637,1.2385,25.23,5.9309,3.671,1.5081,1.0,
605,1-May-96,,0.79,,0.9918,,1.3623,406.95,8.3301,,5.917,,34.52,,105.25,778.7,0.30009,2.493,,7.45,0.6864,6.565,0.3845,,26.17,2.6578,3.64,,3.745,1.4065,4.35,6.7637,1.2485,25.23,5.9313,3.671,1.4978,1.0,
606,2-May-96,,0.7944,,0.9917,,1.362,406.95,8.3301,,5.9065,,34.55,,105.3,778.7,0.30009,2.4928,,7.45,0.6856,6.583,0.3845,,26.17,2.6578,3.64,,3.745,1.4074,4.36,6.8245,1.2485,25.26,5.9397,3.671,1.498,1.0,
607,3-May-96,,0.7956,,0.9917,,1.363,406.95,8.3301,,5.9065,,34.55,,105.3,778.7,0.30009,2.4975,,7.45,0.688,6.5685,0.3845,,26.17,2.6578,3.64,,3.745,1.4056,4.39,6.8595,1.2443,25.23,5.925,3.671,1.5018,1.0,
608,6-May-96,,0.7969,,0.9918,,1.3655,406.95,8.3301,,5.88,,34.5,,105.3,778.3,0.29987,2.4943,,7.45,0.6867,6.5505,0.3845,,26.17,2.6578,3.64,,3.745,1.4035,4.4,6.835,1.2429,25.23,5.9316,3.671,1.5018,1.0,
609,7-May-96,,0.7974,,0.9918,,1.3664,406.95,8.3301,,5.877,,34.5,,105.0,778.1,0.29987,2.494,,7.45,0.6866,6.5485,0.3845,,26.17,2.6578,3.64,,3.745,1.4045,4.39,6.832,1.243,25.23,5.9264,3.671,1.5087,1.0,
610,8-May-96,,0.8014,,0.9919,,1.3681,406.95,8.3301,,5.8925,,34.75,,105.35,778.2,0.29995,2.4897,,7.45,0.6852,6.5695,0.3845,,26.17,2.6578,3.64,,3.745,1.4066,4.48,6.8292,1.2413,25.25,5.9279,3.671,1.5125,1.0,
611,9-May-96,,0.7993,,0.992,,1.3675,406.95,8.3301,,5.851,,34.95,,105.05,778.2,0.29951,2.4855,,7.45,0.6873,6.523,0.3845,,26.17,2.6578,3.64,,3.745,1.4058,4.52,6.8188,1.2358,25.23,5.9285,3.671,1.5211,1.0,
612,10-May-96,,0.8016,,0.9931,,1.3663,406.95,8.3301,,5.8605,,35.43,,104.82,778.2,0.29951,2.4898,,7.45,0.6893,6.5315,0.3845,,26.17,2.6578,3.64,,3.745,1.4046,4.4,6.76,1.2361,25.23,5.9325,3.671,1.5283,1.0,
613,13-May-96,,0.7992,,0.9938,,1.3683,406.95,8.3301,,5.917,,35.35,,105.35,778.2,0.29991,2.4898,,7.45,0.6886,6.5855,0.3845,,26.17,2.6578,3.64,,3.745,1.4051,4.37,6.8,1.2513,25.23,5.9326,3.671,1.5166,1.0,
614,14-May-96,,0.8011,,0.9943,,1.37,406.95,8.3301,,5.9175,,34.91,,105.0,778.2,0.29991,2.493,,7.45,0.689,6.58,0.3845,,26.17,2.6578,3.64,,3.745,1.4053,4.34,6.7535,1.251,25.24,5.9306,3.671,1.5168,1.0,
615,15-May-96,,0.8022,,0.9952,,1.3683,406.95,8.3301,,5.909,,34.87,,105.9,778.1,0.29999,2.493,,7.45,0.6888,6.5765,0.3845,,26.17,2.6578,3.64,,3.745,1.4075,4.33,6.749,1.2487,25.27,5.9174,3.671,1.5169,1.0,
616,16-May-96,,0.8018,,0.995,,1.368,406.95,8.3301,,5.909,,34.96,,106.7,778.2,0.30009,2.4909,,7.45,0.6867,6.5765,0.3845,,26.17,2.6578,3.64,,3.745,1.4083,4.36,6.749,1.2487,25.3,5.9187,3.671,1.5133,1.0,
617,17-May-96,,0.8023,,0.9957,,1.3698,406.95,8.3301,,5.903,,35.2,,106.55,778.7,0.30009,2.4918,,7.45,0.6863,6.5765,0.3845,,26.17,2.6578,3.64,,3.745,1.408,4.34,6.751,1.2556,25.29,5.9135,3.671,1.5128,1.0,
618,20-May-96,,0.7989,,0.995,,1.3698,406.95,8.3301,,5.93,,35.0,,107.3,779.5,0.30017,2.4918,,7.45,0.6839,6.588,0.3845,,26.17,2.6578,3.64,,3.745,1.4089,4.33,6.747,1.2631,25.31,5.9337,3.671,1.512,1.0,
619,21-May-96,,0.7932,,0.9948,,1.3723,406.95,8.3301,,5.9205,,35.05,,106.9,779.8,0.29987,2.491,,7.45,0.682,6.5795,0.3845,,26.17,2.6578,3.64,,3.745,1.4085,4.33,6.763,1.2652,25.31,5.9361,3.671,1.5134,1.0,
620,22-May-96,,0.7937,,0.9948,,1.3722,406.95,8.3301,,5.952,,34.99,,107.3,780.1,0.30014,2.495,,7.45,0.6827,6.612,0.3845,,26.17,2.6578,3.64,,3.745,1.4096,4.35,6.804,1.2689,25.33,5.9235,3.671,1.5103,1.0,
